concessionaria;identificador;rodovia;uf;km_m;municipio;tipo_de_pista;latitude;longitude;data_da_passagem;sentido_da_passagem;faixa_da_passagem;velocidade;tipo_de_veiculo;volume_total
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"20/05/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"20/05/2022";"Crescente";1;"51 - 80 KM";"Passeio";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"21/05/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"22/05/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"22/05/2022";"Crescente";1;"51 - 80 KM";"Veículo Pequeno";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"25/05/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"25/05/2022";"Crescente";1;"51 - 80 KM";"Passeio";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"26/05/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"26/05/2022";"Crescente";1;"51 - 80 KM";"Veículo Pequeno";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"27/05/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"28/05/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"28/05/2022";"Crescente";1;"51 - 80 KM";"Moto";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"29/05/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"29/05/2022";"Crescente";1;"51 - 80 KM";"Veículo Pequeno";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"30/05/2022";"Crescente";1;"81 - 100 K";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"02/06/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"02/06/2022";"Crescente";1;"51 - 80 KM";"Moto";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"03/06/2022";"Crescente";1;"51 - 80 KM";"Moto";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"04/06/2022";"Crescente";1;"51 - 80 KM";"Comercial";2
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"05/06/2022";"Crescente";1;"51 - 80 KM";"Comercial";2
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"06/06/2022";"Crescente";1;"51 - 80 KM";"Passeio";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"07/06/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"07/06/2022";"Crescente";1;"51 - 80 KM";"Moto";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"08/06/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"09/06/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"10/06/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"14/06/2022";"Crescente";1;"51 - 80 KM";"Comercial";2
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"14/06/2022";"Crescente";1;"81 - 100 K";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"14/06/2022";"Crescente";1;"81 - 100 K";"Passeio";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"15/06/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"15/06/2022";"Crescente";1;"51 - 80 KM";"Passeio";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"15/06/2022";"Crescente";1;"51 - 80 KM";"Veículo Pequeno";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"17/06/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"18/06/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"19/06/2022";"Crescente";1;"51 - 80 KM";"Comercial";2
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"19/06/2022";"Crescente";1;"51 - 80 KM";"Moto";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"20/06/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"21/06/2022";"Crescente";1;"51 - 80 KM";"Veículo Pequeno";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"22/06/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"22/06/2022";"Crescente";1;"51 - 80 KM";"Veículo Pequeno";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"23/06/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"25/06/2022";"Crescente";1;"51 - 80 KM";"Comercial";2
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"26/06/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"26/06/2022";"Crescente";1;"51 - 80 KM";"Veículo Pequeno";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"27/06/2022";"Crescente";1;"51 - 80 KM";"Comercial";2
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"27/06/2022";"Crescente";1;"51 - 80 KM";"Veículo Pequeno";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"29/06/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"29/06/2022";"Crescente";1;"51 - 80 KM";"Moto";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"30/06/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"01/07/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"01/07/2022";"Crescente";1;"51 - 80 KM";"Veículo Pequeno";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"02/07/2022";"Crescente";1;"51 - 80 KM";"Comercial";2
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"03/07/2022";"Crescente";1;"51 - 80 KM";"Comercial";2
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"03/07/2022";"Crescente";1;"51 - 80 KM";"Moto";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"03/07/2022";"Crescente";1;"51 - 80 KM";"Passeio";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"05/07/2022";"Crescente";1;"51 - 80 KM";"Moto";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"06/07/2022";"Crescente";1;"51 - 80 KM";"Moto";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"08/07/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"08/07/2022";"Crescente";1;"51 - 80 KM";"Veículo Pequeno";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"09/07/2022";"Crescente";1;"51 - 80 KM";"Comercial";4
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"09/07/2022";"Crescente";1;"81 - 100 K";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"10/07/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"11/07/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"12/07/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"12/07/2022";"Crescente";1;"51 - 80 KM";"Moto";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"12/07/2022";"Crescente";1;"51 - 80 KM";"Veículo Pequeno";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"12/07/2022";"Crescente";1;"81 - 100 K";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"13/07/2022";"Crescente";1;"51 - 80 KM";"Comercial";2
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"15/07/2022";"Crescente";1;"51 - 80 KM";"Comercial";4
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"15/07/2022";"Crescente";1;"81 - 100 K";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"16/07/2022";"Crescente";1;"51 - 80 KM";"Comercial";3
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"16/07/2022";"Crescente";1;"51 - 80 KM";"Moto";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"17/07/2022";"Crescente";1;"51 - 80 KM";"Moto";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"19/07/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"20/07/2022";"Crescente";1;"51 - 80 KM";"Comercial";2
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"21/07/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"22/07/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"22/07/2022";"Crescente";1;"51 - 80 KM";"Veículo Pequeno";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"23/07/2022";"Crescente";1;"51 - 80 KM";"Comercial";5
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"23/07/2022";"Crescente";1;"51 - 80 KM";"Moto";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"24/07/2022";"Crescente";1;"51 - 80 KM";"Comercial";4
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"24/07/2022";"Crescente";1;"51 - 80 KM";"Passeio";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"25/07/2022";"Crescente";1;"51 - 80 KM";"Veículo Pequeno";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"26/07/2022";"Crescente";1;"51 - 80 KM";"Comercial";2
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"27/07/2022";"Crescente";1;"51 - 80 KM";"Comercial";2
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"28/07/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"29/07/2022";"Crescente";1;"51 - 80 KM";"Veículo Pequeno";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"30/07/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"31/07/2022";"Crescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"31/07/2022";"Crescente";1;"81 - 100 K";"Comercial";1
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"05/08/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";3
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"06/08/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";12
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"07/08/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";6
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"08/08/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";9
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"08/08/2022";"Crescente";1;"81 - 100 K";"Não Classificado";3
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"09/08/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";3
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"13/08/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";3
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"14/08/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";9
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"14/08/2022";"Crescente";1;"81 - 100 K";"Não Classificado";6
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"19/08/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";3
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"21/08/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";3
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"23/08/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";3
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"25/08/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";6
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"26/08/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";3
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"28/08/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";9
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"29/08/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";12
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"30/08/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";3
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"31/08/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";6
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"03/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";3
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"04/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";9
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"04/09/2022";"Crescente";1;"81 - 100 K";"Não Classificado";3
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"05/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";3
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"06/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";6
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"07/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";9
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"07/09/2022";"Crescente";1;"81 - 100 K";"Não Classificado";3
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"08/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";3
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"09/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";3
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"10/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";9
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"10/09/2022";"Crescente";1;"81 - 100 K";"Não Classificado";3
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"11/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";12
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"12/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";3
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"13/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";3
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"14/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";3
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"16/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";6
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"17/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";6
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"18/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";9
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"19/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";6
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"20/09/2022";"Crescente";1;"101 - 120 ";"Não Classificado";3
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"20/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";6
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"21/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";6
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"21/09/2022";"Crescente";1;"81 - 100 K";"Não Classificado";3
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"22/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";3
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"23/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";3
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"24/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";9
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"24/09/2022";"Crescente";1;"81 - 100 K";"Não Classificado";3
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"25/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";15
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"26/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";15
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"27/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";6
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"28/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";6
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"01/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";6
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"02/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";3
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"03/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";9
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"04/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";6
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"05/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";9
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"07/10/2022";"Crescente";1;"81 - 100 K";"Não Classificado";3
"RODOVIA DO AÇO";"RDA01";"BR-393";"RJ";103.450;"Sapucaia";"Principal";-21.879046;-42.679691;"08/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";18
